"","name","contact","url","state","icuLowCare","icuHighCare","ecmo","timestamp","apiCall","geoinformation","latitude","longitude","Intensive_Care","Critical_Patients","Normal_Patients","Normal_Care","device","mask","available_bed","transfer_pat"
"11","ALB FILS KLINIKEN, Standort: Klinik am Eichert Zentrum für Intensivmedizin Eichertstr. 3 73035 Göppingen","Zentrum für Intensivmedizin","http://www.alb-fils-kliniken.de","BW","GREEN","green","","Sat Mar 21 13:15:00 CET 2020","ALB+FILS+KLINIKEN,+Standort:+Klinik+am+Eichert+Zentrum+für+Intensivmedizin+Eichertstr.+3+73035+Göppingen","{'results': [{'address_components': [{'long_name': '3', 'short_name': '3', 'types': ['street_number']}, {'long_name': 'Eichertstraße', 'short_name': 'Eichertstraße', 'types': ['route']}, {'long_name': 'Göppingen', 'short_name': 'GP', 'types': ['locality', 'political']}, {'long_name': 'Göppingen', 'short_name': 'GP', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Stuttgart', 'short_name': 'Süd', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Baden-Württemberg', 'short_name': 'BW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '73035', 'short_name': '73035', 'types': ['postal_code']}], 'formatted_address': 'Eichertstraße 3, 73035 Göppingen, Germany', 'geometry': {'location': {'lat': 48.6905891, 'lng': 9.6503546}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 48.6919380802915, 'lng': 9.651703580291501}, 'southwest': {'lat': 48.6892401197085, 'lng': 9.649005619708497}}}, 'place_id': 'ChIJt3CMJcSjmUcROQNXFsU6iNI', 'plus_code': {'compound_code': 'MMR2+64 Göppingen, Germany', 'global_code': '8FWFMMR2+64'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}, {'address_components': [{'long_name': '3', 'short_name': '3', 'types': ['street_number']}, {'long_name': 'Eichertstraße', 'short_name': 'Eichertstraße', 'types': ['route']}, {'long_name': 'Göppingen', 'short_name': 'GP', 'types': ['locality', 'political']}, {'long_name': 'Göppingen', 'short_name': 'GP', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Stuttgart', 'short_name': 'Süd', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Baden-Württemberg', 'short_name': 'BW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '73035', 'short_name': '73035', 'types': ['postal_code']}], 'formatted_address': 'Eichertstraße 3, 73035 Göppingen, Germany', 'geometry': {'location': {'lat': 48.69095, 'lng': 9.6516}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 48.6922989802915, 'lng': 9.652948980291502}, 'southwest': {'lat': 48.6896010197085, 'lng': 9.650251019708497}}}, 'place_id': 'ChIJ3do2DaOTmUcRkeJeFt0e8YA', 'plus_code': {'compound_code': 'MMR2+9J Göppingen, Germany', 'global_code': '8FWFMMR2+9J'}, 'types': ['establishment', 'health', 'point_of_interest']}], 'status': 'OK'}",48.6905891,9.6503546,103,94,130,100,100,100,98,30
"12","Alb-Donau-Klinikum Blaubeuren Anästhesie und Intensivmedizin Ulmerstr. 26 89143 Blaubeuren","Interdisziplinäre Intensivstation","","BW","GREEN","green","","Thu Mar 19 15:22:00 CET 2020","Alb-Donau-Klinikum+Blaubeuren+Anästhesie+und+Intensivmedizin+Ulmerstr.+26+89143+Blaubeuren","{'results': [{'address_components': [{'long_name': '26', 'short_name': '26', 'types': ['street_number']}, {'long_name': 'Ulmer Straße', 'short_name': 'Ulmer Str.', 'types': ['route']}, {'long_name': 'Blaubeuren', 'short_name': 'Blaubeuren', 'types': ['locality', 'political']}, {'long_name': 'Alb-Donau-Kreis', 'short_name': 'Alb-Donau-Kreis', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Tübingen', 'short_name': 'TÜ', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Baden-Württemberg', 'short_name': 'BW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '89143', 'short_name': '89143', 'types': ['postal_code']}], 'formatted_address': 'Ulmer Str. 26, 89143 Blaubeuren, Germany', 'geometry': {'location': {'lat': 48.4086153, 'lng': 9.7895347}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 48.4099642802915, 'lng': 9.790883680291504}, 'southwest': {'lat': 48.4072663197085, 'lng': 9.7881857197085}}}, 'place_id': 'ChIJhZQoRNt7mUcRRIYdDCv5biw', 'plus_code': {'compound_code': 'CQ5Q+CR Blaubeuren, Germany', 'global_code': '8FWFCQ5Q+CR'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",48.4086153,9.7895347,130,100,122,40,100,100,50,82
"13","Albertinen-Krankenhaus interdisziplinär Süntelstraße 11a 22457 Hamburg","C2","http://www.albertinen.de","HH","GREEN","green","GREEN","Sat Mar 21 16:54:00 CET 2020","Albertinen-Krankenhaus+interdisziplinär+Süntelstraße+11a+22457+Hamburg","{'results': [{'address_components': [{'long_name': '11A', 'short_name': '11A', 'types': ['street_number']}, {'long_name': 'Süntelstraße', 'short_name': 'Süntelstraße', 'types': ['route']}, {'long_name': 'Bezirk Eimsbüttel', 'short_name': 'Bezirk Eimsbüttel', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hamburg', 'short_name': 'Hamburg', 'types': ['locality', 'political']}, {'long_name': 'Hamburg', 'short_name': 'HH', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '22457', 'short_name': '22457', 'types': ['postal_code']}], 'formatted_address': 'Süntelstraße 11A, 22457 Hamburg, Germany', 'geometry': {'location': {'lat': 53.6310611, 'lng': 9.905222199999999}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 53.6324100802915, 'lng': 9.906571180291502}, 'southwest': {'lat': 53.6297121197085, 'lng': 9.903873219708498}}}, 'place_id': 'ChIJ0c6eKQCHsUcRomCHoSO_05Y', 'plus_code': {'compound_code': 'JWJ4+C3 Hamburg, Germany', 'global_code': '9F5FJWJ4+C3'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}, {'address_components': [{'long_name': '11A', 'short_name': '11A', 'types': ['street_number']}, {'long_name': 'Süntelstraße', 'short_name': 'Süntelstraße', 'types': ['route']}, {'long_name': 'Bezirk Eimsbüttel', 'short_name': 'Bezirk Eimsbüttel', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hamburg', 'short_name': 'Hamburg', 'types': ['locality', 'political']}, {'long_name': 'Hamburg', 'short_name': 'HH', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '22457', 'short_name': '22457', 'types': ['postal_code']}], 'formatted_address': 'Süntelstraße 11A, 22457 Hamburg, Germany', 'geometry': {'location': {'lat': 53.6305341, 'lng': 9.904798200000002}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 53.6318830802915, 'lng': 9.906147180291505}, 'southwest': {'lat': 53.6291851197085, 'lng': 9.9034492197085}}}, 'place_id': 'ChIJ0c6eKQCHsUcRevyY5DX3AjE', 'plus_code': {'compound_code': 'JWJ3+6W Hamburg, Germany', 'global_code': '9F5FJWJ3+6W'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",53.6310611,9.9052222,86,64,108,7,100,100,82,101
"14","Allgemeines Krankenhaus Celle Pädiatrie Siemensplatz 4 29223 Celle","M0","https://www.akh-celle.de/aerzte-fachpersonal/kliniken-und-zentren/kinder-und-jugendmedizin/","NI","GREEN","green","","Fri Mar 20 18:39:00 CET 2020","Allgemeines+Krankenhaus+Celle+Pädiatrie+Siemensplatz+4+29223+Celle","{'results': [{'address_components': [{'long_name': '4', 'short_name': '4', 'types': ['street_number']}, {'long_name': 'Siemensplatz', 'short_name': 'Siemenspl.', 'types': ['route']}, {'long_name': 'Celle', 'short_name': 'Celle', 'types': ['locality', 'political']}, {'long_name': 'Celle', 'short_name': 'CE', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Niedersachsen', 'short_name': 'NDS', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '29223', 'short_name': '29223', 'types': ['postal_code']}], 'formatted_address': 'Siemenspl. 4, 29223 Celle, Germany', 'geometry': {'location': {'lat': 52.6286759, 'lng': 10.0850503}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.6300248802915, 'lng': 10.0863992802915}, 'southwest': {'lat': 52.6273269197085, 'lng': 10.0837013197085}}}, 'place_id': 'ChIJqzF1lrEisEcRIh8z8LkPWcI', 'plus_code': {'compound_code': 'J3HP+F2 Celle, Germany', 'global_code': '9F4GJ3HP+F2'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",52.6286759,10.0850503,121,50,124,72,100,100,90,52
"15","Allgemeines Krankenhaus Viersen Institut für Anästhesie, Intensivmedizin, Notfallmedizin und Schmerztherapie Hoserkirchweg 63 41747 Viersen","interdisziplinäre Intensivstation","https://www.akh-viersen.de/","NRW","GREEN","green","GREEN","Sat Mar 21 11:23:00 CET 2020","Allgemeines+Krankenhaus+Viersen+Institut+für+Anästhesie,+Intensivmedizin,+Notfallmedizin+und+Schmerztherapie+Hoserkirchweg+63+41747+Viersen","{'results': [{'address_components': [{'long_name': '63', 'short_name': '63', 'types': ['street_number']}, {'long_name': 'Hoserkirchweg', 'short_name': 'Hoserkirchweg', 'types': ['route']}, {'long_name': 'Viersen', 'short_name': 'Viersen', 'types': ['locality', 'political']}, {'long_name': 'Viersen', 'short_name': 'VIE', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Düsseldorf', 'short_name': 'Düsseldorf', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '41747', 'short_name': '41747', 'types': ['postal_code']}], 'formatted_address': 'Hoserkirchweg 63, 41747 Viersen, Germany', 'geometry': {'location': {'lat': 51.2515158, 'lng': 6.3831501}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 51.2528647802915, 'lng': 6.384499080291502}, 'southwest': {'lat': 51.2501668197085, 'lng': 6.381801119708498}}}, 'place_id': 'ChIJhealZCyquEcR2R4SFAIJYVk', 'plus_code': {'compound_code': '792M+J7 Viersen, Germany', 'global_code': '9F38792M+J7'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",51.2515158,6.3831501,76,31,198,80,100,100,139,118
"16","Altonaer Kinderkrankenhaus Neonatologie und pädiatrische Intensivmedizin Bleickenallee 38 22763 Hamburg","Kinderintensivstation","http://www.kinderkrankenhaus.net","HH","GREEN","green","","Fri Mar 20 15:17:00 CET 2020","Altonaer+Kinderkrankenhaus+Neonatologie+und+pädiatrische+Intensivmedizin+Bleickenallee+38+22763+Hamburg","{'results': [{'address_components': [{'long_name': '38', 'short_name': '38', 'types': ['street_number']}, {'long_name': 'Bleickenallee', 'short_name': 'Bleickenallee', 'types': ['route']}, {'long_name': 'Bezirk Altona', 'short_name': 'Bezirk Altona', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hamburg', 'short_name': 'Hamburg', 'types': ['locality', 'political']}, {'long_name': 'Hamburg', 'short_name': 'HH', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '22763', 'short_name': '22763', 'types': ['postal_code']}], 'formatted_address': 'Bleickenallee 38, 22763 Hamburg, Germany', 'geometry': {'location': {'lat': 53.5520546, 'lng': 9.9130895}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 53.5534035802915, 'lng': 9.914438480291503}, 'southwest': {'lat': 53.5507056197085, 'lng': 9.911740519708498}}}, 'place_id': 'ChIJ8YUsNJiFsUcRcSwBdduUzqU', 'plus_code': {'compound_code': 'HW27+R6 Hamburg, Germany', 'global_code': '9F5FHW27+R6'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",53.5520546,9.9130895,77,39,187,95,100,100,147,92
"17","AMEOS Klinikum Schönebeck Innere Medizin Am Gradierwerk 3 39218 Schönebeck","Innere ITS","https://www.ameos.eu/standorte/ameos-ost/schoenebeck/","ST","GREEN","green","","Fri Mar 20 17:13:00 CET 2020","AMEOS+Klinikum+Schönebeck+Innere+Medizin+Am+Gradierwerk+3+39218+Schönebeck","{'results': [{'address_components': [{'long_name': '13', 'short_name': '13', 'types': ['street_number']}, {'long_name': 'Köthener Straße', 'short_name': 'Köthener Str.', 'types': ['route']}, {'long_name': 'Schönebeck (Elbe)', 'short_name': 'Schönebeck (Elbe)', 'types': ['locality', 'political']}, {'long_name': 'Salzlandkreis', 'short_name': 'Salzlandkreis', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Sachsen-Anhalt', 'short_name': 'SA', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '39218', 'short_name': '39218', 'types': ['postal_code']}], 'formatted_address': 'Köthener Str. 13, 39218 Schönebeck (Elbe), Germany', 'geometry': {'location': {'lat': 52.0126925, 'lng': 11.7387533}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.0140414802915, 'lng': 11.7401022802915}, 'southwest': {'lat': 52.0113435197085, 'lng': 11.7374043197085}}}, 'place_id': 'ChIJYzxlrBP6pUcRRdcCMyitF5Q', 'plus_code': {'compound_code': '2P7Q+3G Schönebeck, Germany', 'global_code': '9F4H2P7Q+3G'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",52.0126925,11.7387533,117,46,165,51,100,100,99,114
"18","Antonius Krankenhaus Köln Innere Medizin Schillerstrasse 23 50968 Köln","Intenisvstation","https://www.antonius-koeln.de","NRW","YELLOW","green","","Sat Mar 21 10:31:00 CET 2020","Antonius+Krankenhaus+Köln+Innere+Medizin+Schillerstrasse+23+50968+Köln","{'results': [{'address_components': [{'long_name': '23', 'short_name': '23', 'types': ['street_number']}, {'long_name': 'Schillerstraße', 'short_name': 'Schillerstraße', 'types': ['route']}, {'long_name': 'Rodenkirchen', 'short_name': 'Rodenkirchen', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Köln', 'short_name': 'Köln', 'types': ['locality', 'political']}, {'long_name': 'Köln', 'short_name': 'K', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '50968', 'short_name': '50968', 'types': ['postal_code']}], 'formatted_address': 'Schillerstraße 23, 50968 Köln, Germany', 'geometry': {'location': {'lat': 50.910051, 'lng': 6.966588}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 50.9113999802915, 'lng': 6.967936980291502}, 'southwest': {'lat': 50.9087020197085, 'lng': 6.965239019708497}}}, 'place_id': 'ChIJA2hC2WUlv0cRMKeUeIBajFo', 'plus_code': {'compound_code': 'WX68+2J Cologne, Germany', 'global_code': '9F28WX68+2J'}, 'types': ['doctor', 'establishment', 'health', 'point_of_interest']}], 'status': 'OK'}",50.910051,6.966588,146,27,185,47,100,100,163,138
"19","ARDS und ECLS/ECMO-Zentrum Klinikum Kassel Klinik für Anästhesiologie, Intensivmedizin, Notfallmedizin und Schmerztherapie Mönchebergstr. 38-41 34125 Kassel","ECMO-Zentrum (C73)","https://www.gesundheit-nordhessen.de/klinikum-kassel/zentren/ecmo-zentrum/","HE","GREEN","green","GREEN","Sat Mar 21 09:10:00 CET 2020","ARDS+und+ECLS/ECMO-Zentrum+Klinikum+Kassel+Klinik+für+Anästhesiologie,+Intensivmedizin,+Notfallmedizin+und+Schmerztherapie+Mönchebergstr.+38-41+34125+Kassel","{'results': [{'address_components': [{'long_name': '41-43', 'short_name': '41-43', 'types': ['street_number']}, {'long_name': 'Mönchebergstraße', 'short_name': 'Mönchebergstraße', 'types': ['route']}, {'long_name': 'Fasanenhof', 'short_name': 'Fasanenhof', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Kassel', 'short_name': 'Kassel', 'types': ['locality', 'political']}, {'long_name': 'Kassel', 'short_name': 'KS', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Hessen', 'short_name': 'HE', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '34125', 'short_name': '34125', 'types': ['postal_code']}], 'formatted_address': 'Mönchebergstraße 41-43, 34125 Kassel, Germany', 'geometry': {'location': {'lat': 51.32803920000001, 'lng': 9.508701199999999}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 51.32938818029151, 'lng': 9.510050180291502}, 'southwest': {'lat': 51.32669021970851, 'lng': 9.507352219708498}}}, 'partial_match': True, 'place_id': 'ChIJSbEKTs44u0cRY0WL5Q4hIKY', 'plus_code': {'compound_code': '8GH5+6F Kassel, Germany', 'global_code': '9F3F8GH5+6F'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}, {'address_components': [{'long_name': '38', 'short_name': '38', 'types': ['street_number']}, {'long_name': 'Mönchebergstraße', 'short_name': 'Mönchebergstraße', 'types': ['route']}, {'long_name': 'Wesertor', 'short_name': 'Wesertor', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Kassel', 'short_name': 'Kassel', 'types': ['locality', 'political']}, {'long_name': 'Kassel', 'short_name': 'KS', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Hessen', 'short_name': 'HE', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '34125', 'short_name': '34125', 'types': ['postal_code']}], 'formatted_address': 'Mönchebergstraße 38, 34125 Kassel, Germany', 'geometry': {'location': {'lat': 51.32425, 'lng': 9.50914}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 51.3255989802915, 'lng': 9.510488980291504}, 'southwest': {'lat': 51.3229010197085, 'lng': 9.507791019708499}}}, 'partial_match': True, 'place_id': 'ChIJtQmFKM84u0cR-OiK9vyAU44', 'plus_code': {'compound_code': '8GF5+PM Kassel, Germany', 'global_code': '9F3F8GF5+PM'}, 'types': ['street_address']}], 'status': 'OK'}",51.3280392,9.5087012,56,17,175,34,100,100,128,141
"20","ARDS und ECMO Zentrum Köln-Merheim, Kliniken der Stadt Köln, Pneumologie, Intensiv- und Beatmungstherapie Ostmerheimerstr. 200 51109 Köln","","","NRW","GREEN","green","GREEN","Wed Mar 18 21:44:00 CET 2020","ARDS+und+ECMO+Zentrum+Köln-Merheim,+Kliniken+der+Stadt+Köln,+Pneumologie,+Intensiv-+und+Beatmungstherapie+Ostmerheimerstr.+200+51109+Köln","{'results': [{'address_components': [{'long_name': '34', 'short_name': '34', 'types': ['street_number']}, {'long_name': 'Neufelder Straße', 'short_name': 'Neufelder Str.', 'types': ['route']}, {'long_name': 'Mülheim', 'short_name': 'Mülheim', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Köln', 'short_name': 'Köln', 'types': ['locality', 'political']}, {'long_name': 'Köln', 'short_name': 'K', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Nordrhein-Westfalen', 'short_name': 'NRW', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '51067', 'short_name': '51067', 'types': ['postal_code']}], 'formatted_address': 'Neufelder Str. 34, 51067 Köln, Germany', 'geometry': {'location': {'lat': 50.9667009, 'lng': 7.058899599999999}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 50.9680498802915, 'lng': 7.060248580291502}, 'southwest': {'lat': 50.9653519197085, 'lng': 7.057550619708497}}}, 'place_id': 'ChIJFShm2X8ov0cRzLPJ8Zp1FAU', 'plus_code': {'compound_code': 'X385+MH Cologne, Germany', 'global_code': '9F29X385+MH'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",50.9667009,7.0588996,96,74,176,81,100,100,39,95
"21","Asklepios Fachkliniken Teupitz und Lübben Buchholzer Str. 21 15755 Teupitz","ITS-Teupitz und Weaning-Lübben","mailto:mailto:s.kirsch@asklepios.com","BB","YELLOW","green","RED","Fri Mar 20 13:31:00 CET 2020","Asklepios+Fachkliniken+Teupitz+und+Lübben+Buchholzer+Str.+21+15755+Teupitz","{'results': [{'address_components': [{'long_name': '21', 'short_name': '21', 'types': ['street_number']}, {'long_name': 'Buchholzer Straße', 'short_name': 'Buchholzer Str.', 'types': ['route']}, {'long_name': 'Teupitz', 'short_name': 'Teupitz', 'types': ['locality', 'political']}, {'long_name': 'Dahme-Spreewald', 'short_name': 'Dahme-Spreewald', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Brandenburg', 'short_name': 'BB', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '15755', 'short_name': '15755', 'types': ['postal_code']}], 'formatted_address': 'Buchholzer Str. 21, 15755 Teupitz, Germany', 'geometry': {'location': {'lat': 52.13231, 'lng': 13.61663}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.13365898029151, 'lng': 13.6179789802915}, 'southwest': {'lat': 52.13096101970851, 'lng': 13.6152810197085}}}, 'partial_match': True, 'place_id': 'ChIJDX9bFQsRqEcREQ9tgdxG_cA', 'plus_code': {'compound_code': '4JJ8+WM Teupitz, Germany', 'global_code': '9F4M4JJ8+WM'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",52.13231,13.61663,139,52,126,61,100,100,119,65
"22","Asklepios Harzkliniken Goslar ANästhesie und INtensivmedizni Kösliner Str. 12 38642 Goslar","Interdisziplinäre Intensivstation 33","","NI","GREEN","darkred","RED","Wed Mar 18 18:18:00 CET 2020","Asklepios+Harzkliniken+Goslar+ANästhesie+und+INtensivmedizni+Kösliner+Str.+12+38642+Goslar","{'results': [{'address_components': [{'long_name': 'Goslar', 'short_name': 'GS', 'types': ['locality', 'political']}, {'long_name': 'Goslar', 'short_name': 'GS', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Niedersachsen', 'short_name': 'NDS', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '38642', 'short_name': '38642', 'types': ['postal_code']}], 'formatted_address': 'Asklepios Harzklinik Goslar, Kösliner Str. 12, 38642 Goslar, Germany', 'geometry': {'location': {'lat': 51.9284302, 'lng': 10.4425643}, 'location_type': 'GEOMETRIC_CENTER', 'viewport': {'northeast': {'lat': 51.9297791802915, 'lng': 10.4439132802915}, 'southwest': {'lat': 51.9270812197085, 'lng': 10.4412153197085}}}, 'partial_match': True, 'place_id': 'ChIJuRGeFfBApUcR2nJWWK2SXk0', 'plus_code': {'compound_code': 'WCHV+92 Goslar, Germany', 'global_code': '9F3GWCHV+92'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",51.9284302,10.4425643,143,53,153,96,100,100,106,57
"23","Asklepios Klinik Altona Paul-Ehrlich Str. 1 22763 Hamburg","2C und 2I","https://www.asklepios.com/hamburg/altona/","HH","GREEN","green","RED","Sat Mar 21 09:13:00 CET 2020","Asklepios+Klinik+Altona+Paul-Ehrlich+Str.+1+22763+Hamburg","{'results': [{'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Paul-Ehrlich-Straße', 'short_name': 'Paul-Ehrlich-Straße', 'types': ['route']}, {'long_name': 'Bezirk Altona', 'short_name': 'Bezirk Altona', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Hamburg', 'short_name': 'Hamburg', 'types': ['locality', 'political']}, {'long_name': 'Hamburg', 'short_name': 'HH', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '22763', 'short_name': '22763', 'types': ['postal_code']}], 'formatted_address': 'Paul-Ehrlich-Straße 1, 22763 Hamburg, Germany', 'geometry': {'location': {'lat': 53.5547772, 'lng': 9.901547299999999}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 53.5561261802915, 'lng': 9.9028962802915}, 'southwest': {'lat': 53.5534282197085, 'lng': 9.900198319708496}}}, 'place_id': 'ChIJK4l-pqSFsUcRgfpdEBVdM3s', 'plus_code': {'compound_code': 'HW32+WJ Hamburg, Germany', 'global_code': '9F5FHW32+WJ'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",53.5547772,9.9015473,119,80,181,54,100,100,30,127
"24","Asklepios Klinik Bad Oldesloe Anästhesie&Intensivmedizin Schützenstraße 55 23843 Bad Oldsloe","B2","https://www.asklepios.com/bad-oldesloe/","SH","YELLOW","orange","RED","Fri Mar 20 00:06:00 CET 2020","Asklepios+Klinik+Bad+Oldesloe+Anästhesie&Intensivmedizin+Schützenstraße+55+23843+Bad+Oldsloe","{'results': [{'address_components': [{'long_name': '55', 'short_name': '55', 'types': ['street_number']}, {'long_name': 'Schützenstraße', 'short_name': 'Schützenstraße', 'types': ['route']}, {'long_name': 'Bad Oldesloe', 'short_name': 'Bad Oldesloe', 'types': ['locality', 'political']}, {'long_name': 'Stormarn', 'short_name': 'Stormarn', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Schleswig-Holstein', 'short_name': 'SH', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '23843', 'short_name': '23843', 'types': ['postal_code']}], 'formatted_address': 'Schützenstraße 55, 23843 Bad Oldesloe, Germany', 'geometry': {'location': {'lat': 53.81266, 'lng': 10.36377}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 53.8140089802915, 'lng': 10.3651189802915}, 'southwest': {'lat': 53.8113110197085, 'lng': 10.3624210197085}}}, 'place_id': 'ChIJPdwWH2IXskcRODz_ZvWDrSc', 'plus_code': {'compound_code': 'R977+3G Bad Oldesloe, Germany', 'global_code': '9F5GR977+3G'}, 'types': ['establishment', 'health', 'hospital', 'point_of_interest']}], 'status': 'OK'}",53.81266,10.36377,91,61,146,40,100,100,118,106
